Country,Year,life,population,child_mortality,gdp,region
"Congo, Dem. Rep.",1993,47.088,41081774,180.3,801,Sub-Saharan Africa
"Congo, Dem. Rep.",1994,46.792,42650247,178.3,742,Sub-Saharan Africa
"Congo, Dem. Rep.",1995,46.478,44067369,176.4,724,Sub-Saharan Africa
"Congo, Dem. Rep.",1996,46.213,45295039,174.1,698,Sub-Saharan Africa
"Congo, Dem. Rep.",1997,46.051,46369335,171.5,645,Sub-Saharan Africa
"Congo, Dem. Rep.",1998,46.026,47373590,168.4,622,Sub-Saharan Africa
"Congo, Dem. Rep.",1999,46.145,48429878,164.9,583,Sub-Saharan Africa
"Congo, Dem. Rep.",2000,46.387,49626200,161,531,Sub-Saharan Africa
"Congo, Dem. Rep.",2001,46.709,50989424,156.8,506,Sub-Saharan Africa
"Congo, Dem. Rep.",2002,47.05,52491329,152.4,507,Sub-Saharan Africa
"Congo, Dem. Rep.",2003,47.362,54098245,147.8,520,Sub-Saharan Africa
"Congo, Dem. Rep.",2004,47.629,55754885,143.2,539,Sub-Saharan Africa
"Congo, Dem. Rep.",2005,47.85,57420522,138.4,556,Sub-Saharan Africa
"Congo, Dem. Rep.",2006,48.043,59088415,133.5,569,Sub-Saharan Africa
"Congo, Dem. Rep.",2007,48.24,60772175,128.9,588,Sub-Saharan Africa
"Congo, Dem. Rep.",2008,48.465,62474901,124.5,607,Sub-Saharan Africa
"Congo, Dem. Rep.",2009,48.722,64204304,120.1,607,Sub-Saharan Africa
"Congo, Dem. Rep.",2010,49.01,65965795,116.1,632,Sub-Saharan Africa
"Congo, Dem. Rep.",2011,49.322,67757577,112.2,657,Sub-Saharan Africa
"Congo, Dem. Rep.",2012,49.643,69575394,108.5,685,Sub-Saharan Africa
"Congo, Dem. Rep.",2013,49.963,71419669,104.8,724,Sub-Saharan Africa
"Congo, Rep.",1964,50.98,1126584,168.3,2282,Sub-Saharan Africa
"Congo, Rep.",1965,51.47,1157905,163.9,2329,Sub-Saharan Africa
"Congo, Rep.",1966,51.917,1190402,159.4,2411,Sub-Saharan Africa
"Congo, Rep.",1967,52.327,1224134,155,2642,Sub-Saharan Africa
"Congo, Rep.",1968,52.707,1259319,150.9,2825,Sub-Saharan Africa
"Congo, Rep.",1969,53.059,1296244,147,3057,Sub-Saharan Africa
"Congo, Rep.",1970,53.39,1335088,143.1,3348,Sub-Saharan Africa
"Congo, Rep.",1971,53.702,1375987,139.5,3545,Sub-Saharan Africa
"Congo, Rep.",1972,53.998,1418826,135.7,3584,Sub-Saharan Africa
"Congo, Rep.",1973,54.28,1463231,132.2,4082,Sub-Saharan Africa
"Congo, Rep.",1974,54.554,1508675,129.3,3930,Sub-Saharan Africa
"Congo, Rep.",1975,54.825,1554793,126.3,3784,Sub-Saharan Africa
"Congo, Rep.",1976,55.1,1601410,123.3,3852,Sub-Saharan Africa
"Congo, Rep.",1977,55.378,1648671,120.5,3469,Sub-Saharan Africa
"Congo, Rep.",1978,55.653,1696922,117.7,3576,Sub-Saharan Africa
"Congo, Rep.",1979,55.919,1746676,114.7,3869,Sub-Saharan Africa
"Congo, Rep.",1980,56.167,1798285,111.9,4238,Sub-Saharan Africa
"Congo, Rep.",1981,56.388,1851889,109.1,4993,Sub-Saharan Africa
"Congo, Rep.",1982,56.571,1907330,106.2,5995,Sub-Saharan Africa
"Congo, Rep.",1983,56.702,1964298,103.2,6153,Sub-Saharan Africa
"Congo, Rep.",1984,56.768,2022343,100.2,6414,Sub-Saharan Africa
"Congo, Rep.",1985,56.748,2081152,97.5,6166,Sub-Saharan Africa
"Congo, Rep.",1986,56.623,2140687,95.3,5586,Sub-Saharan Africa
"Congo, Rep.",1987,56.393,2201097,93.7,5448,Sub-Saharan Africa
"Congo, Rep.",1988,56.068,2262489,92.8,5398,Sub-Saharan Africa
"Congo, Rep.",1989,55.664,2325035,92.8,5350,Sub-Saharan Africa
"Congo, Rep.",1990,55.202,2388902,93.6,5264,Sub-Saharan Africa
"Congo, Rep.",1991,54.705,2453938,95.2,5249,Sub-Saharan Africa
"Congo, Rep.",1992,54.207,2520196,97.4,5248,Sub-Saharan Africa
"Congo, Rep.",1993,53.737,2588270,100.2,5062,Sub-Saharan Africa
"Congo, Rep.",1994,53.32,2658948,103.8,4659,Sub-Saharan Africa
"Congo, Rep.",1995,52.973,2732706,107.7,4715,Sub-Saharan Africa
"Congo, Rep.",1996,52.7,2810118,111.9,4782,Sub-Saharan Africa
"Congo, Rep.",1997,52.495,2890841,116,4618,Sub-Saharan Africa
"Congo, Rep.",1998,52.357,2973329,119.3,4657,Sub-Saharan Africa
"Congo, Rep.",1999,52.295,3055437,121.4,4413,Sub-Saharan Africa
"Congo, Rep.",2000,52.326,3135773,121.6,4623,Sub-Saharan Africa
"Congo, Rep.",2001,52.466,3213330,119.7,4680,Sub-Saharan Africa
"Congo, Rep.",2002,52.716,3288923,115.6,4778,Sub-Saharan Africa
"Congo, Rep.",2003,53.073,3365171,109.8,4702,Sub-Saharan Africa
"Congo, Rep.",2004,53.524,3445765,102.9,4745,Sub-Saharan Africa
"Congo, Rep.",2005,54.058,3533177,95.3,4978,Sub-Saharan Africa
"Congo, Rep.",2006,54.658,3628561,87.4,5138,Sub-Saharan Africa
"Congo, Rep.",2007,55.301,3730612,79.9,4905,Sub-Saharan Africa
"Congo, Rep.",2008,55.959,3836339,72.6,5022,Sub-Saharan Africa
"Congo, Rep.",2009,56.609,3941454,66.1,5236,Sub-Saharan Africa
"Congo, Rep.",2010,57.229,4042899,60.6,5533,Sub-Saharan Africa
"Congo, Rep.",2011,57.799,4139748,56.1,5569,Sub-Saharan Africa
"Congo, Rep.",2012,58.32,4233063,52.6,5631,Sub-Saharan Africa
"Congo, Rep.",2013,58.793,4324199,49.6,5680,Sub-Saharan Africa
Costa Rica,1964,63.818,1532386,92.08,4495,America
Costa Rica,1965,64.342,1582482,88.8,4749,America
Costa Rica,1966,64.85,1631723,85,4953,America
Costa Rica,1967,65.345,1680257,82.3,5094,America
Costa Rica,1968,65.829,1727922,80.4,5324,America
Costa Rica,1969,66.309,1774614,78.8,5518,America
Costa Rica,1970,66.792,1820379,76.4,5723,America
Costa Rica,1971,67.29,1865039,71.8,5933,America
Costa Rica,1972,67.806,1908913,64.9,6287,America
Costa Rica,1973,68.344,1953184,57.8,6597,America
Costa Rica,1974,68.903,1999429,51.8,6772,America
Costa Rica,1975,69.484,2048812,46.3,6725,America
Costa Rica,1976,70.085,2101762,40.3,6898,America
Costa Rica,1977,70.696,2158073,34,7305,America
Costa Rica,1978,71.304,2217457,28.9,7465,America
Costa Rica,1979,71.898,2279362,25.6,7607,America
Costa Rica,1980,72.463,2343345,23.8,7537,America
Costa Rica,1981,72.984,2409385,23.1,7190,America
Costa Rica,1982,73.454,2477549,22.9,6508,America
Costa Rica,1983,73.87,2547555,22.8,6505,America
Costa Rica,1984,74.231,2619058,22.4,6820,America
Costa Rica,1985,74.542,2691778,21.6,6683,America
Costa Rica,1986,74.808,2765657,20.5,6851,America
Costa Rica,1987,75.044,2840660,19.3,6984,America
Costa Rica,1988,75.263,2916566,18.3,7036,America
Costa Rica,1989,75.474,2993136,17.5,7253,America
Costa Rica,1990,75.683,3070240,16.9,7333,America
Costa Rica,1991,75.895,3147451,16.5,7337,America
Costa Rica,1992,76.107,3224849,16.1,7816,America
Costa Rica,1993,76.319,3303412,15.8,8196,America
Costa Rica,1994,76.532,3384498,15.5,8378,America
Costa Rica,1995,76.744,3468918,15.2,8495,America
Costa Rica,1996,76.954,3557095,15,8357,America
Costa Rica,1997,77.159,3648263,14.8,8603,America
Costa Rica,1998,77.356,3740578,14.4,9095,America
Costa Rica,1999,77.545,3831504,13.8,9610,America
Costa Rica,2000,77.721,3919180,13,9564,America
Costa Rica,2001,77.884,4002946,12.2,9465,America
Costa Rica,2002,78.033,4083197,11.6,9548,America
Costa Rica,2003,78.172,4160438,11,9972,America
Costa Rica,2004,78.305,4235605,10.7,10212,America
Costa Rica,2005,78.437,4309413,10.4,10629,America
Costa Rica,2006,78.577,4381820,10.3,11371,America
Costa Rica,2007,78.728,4452608,10.3,12079,America
Costa Rica,2008,78.896,4522124,10.3,12219,America
Costa Rica,2009,79.08,4590790,10.2,11914,America
Costa Rica,2010,79.28,4658887,10.2,12322,America
Costa Rica,2011,79.493,4726575,10.1,12694,America
Costa Rica,2012,79.712,4793725,10.1,13162,America
Costa Rica,2013,79.93,4859957,10,13427,America
Cote d'Ivoire,1964,39.488,4251345,280.9,3312,Sub-Saharan Africa
Cote d'Ivoire,1965,40.104,4423736,274,3091,Sub-Saharan Africa
Cote d'Ivoire,1966,40.736,4602382,267.3,3291,Sub-Saharan Africa
Cote d'Ivoire,1967,41.406,4788525,260.6,3261,Sub-Saharan Africa
Cote d'Ivoire,1968,42.123,4984378,253.9,3565,Sub-Saharan Africa
Cote d'Ivoire,1969,42.888,5192919,247.3,3645,Sub-Saharan Africa
Cote d'Ivoire,1970,43.692,5416416,240.6,3798,Sub-Saharan Africa
Cote d'Ivoire,1971,44.521,5655462,233.6,3983,Sub-Saharan Africa
Cote d'Ivoire,1972,45.351,5909848,225.9,3975,Sub-Saharan Africa
Cote d'Ivoire,1973,46.16,6180001,217.6,4029,Sub-Saharan Africa
Cote d'Ivoire,1974,46.933,6466158,209.1,4020,Sub-Saharan Africa
Cote d'Ivoire,1975,47.661,6768313,200.3,4159,Sub-Saharan Africa
Cote d'Ivoire,1976,48.339,7086257,191.8,4488,Sub-Saharan Africa
Cote d'Ivoire,1977,48.973,7419474,184,4602,Sub-Saharan Africa
Cote d'Ivoire,1978,49.564,7767109,177,4878,Sub-Saharan Africa
Cote d'Ivoire,1979,50.109,8128032,171,4776,Sub-Saharan Africa
Cote d'Ivoire,1980,50.61,8500985,166.1,4068,Sub-Saharan Africa
Cote d'Ivoire,1981,51.073,8885888,162.2,4030,Sub-Saharan Africa
Cote d'Ivoire,1982,51.497,9281593,158.9,3868,Sub-Saharan Africa
Cote d'Ivoire,1983,51.879,9684478,156.3,3564,Sub-Saharan Africa
Cote d'Ivoire,1984,52.21,10089976,154.3,3330,Sub-Saharan Africa
Cote d'Ivoire,1985,52.478,10494827,152.7,3347,Sub-Saharan Africa
Cote d'Ivoire,1986,52.672,10896269,151.7,3330,Sub-Saharan Africa
Cote d'Ivoire,1987,52.781,11294791,151,3203,Sub-Saharan Africa
Cote d'Ivoire,1988,52.793,11694318,150.5,3129,Sub-Saharan Africa
Cote d'Ivoire,1989,52.701,12100741,150.2,3385,Sub-Saharan Africa
Cote d'Ivoire,1990,52.483,12517730,150,3234,Sub-Saharan Africa
Cote d'Ivoire,1991,52.12,12945880,150,3128,Sub-Saharan Africa
Cote d'Ivoire,1992,51.617,13381799,149.8,3019,Sub-Saharan Africa
Cote d'Ivoire,1993,50.997,13820229,149.6,2918,Sub-Saharan Africa
Cote d'Ivoire,1994,50.291,14253952,149.3,2851,Sub-Saharan Africa
Cote d'Ivoire,1995,49.534,14677200,148.9,2964,Sub-Saharan Africa
Cote d'Ivoire,1996,48.763,15089912,148.3,3103,Sub-Saharan Africa
Cote d'Ivoire,1997,48.023,15492127,147.3,3131,Sub-Saharan Africa
Cote d'Ivoire,1998,47.359,15878555,146,3202,Sub-Saharan Africa
Cote d'Ivoire,1999,46.812,16242889,144.3,3178,Sub-Saharan Africa
Cote d'Ivoire,2000,46.429,16581653,142.3,3049,Sub-Saharan Africa
Cote d'Ivoire,2001,46.244,16892864,139.8,2999,Sub-Saharan Africa
Cote d'Ivoire,2002,46.249,17180649,137.2,2904,Sub-Saharan Africa
Cote d'Ivoire,2003,46.425,17455501,134.4,2825,Sub-Saharan Africa
Cote d'Ivoire,2004,46.752,17731840,131.3,2820,Sub-Saharan Africa
Cote d'Ivoire,2005,47.193,18020946,128,2828,Sub-Saharan Africa
Cote d'Ivoire,2006,47.705,18325979,124.7,2827,Sub-Saharan Africa
Cote d'Ivoire,2007,48.239,18646754,121.3,2831,Sub-Saharan Africa
Cote d'Ivoire,2008,48.753,18987007,116.9,2854,Sub-Saharan Africa
Cote d'Ivoire,2009,49.224,19350026,113.5,2892,Sub-Saharan Africa
Cote d'Ivoire,2010,49.642,19737800,110.1,2892,Sub-Saharan Africa
Cote d'Ivoire,2011,50.014,20152894,107.2,2706,Sub-Saharan Africa
Cote d'Ivoire,2012,50.367,20594615,104.2,2928,Sub-Saharan Africa
Cote d'Ivoire,2013,50.722,21057316,100.7,3123,Sub-Saharan Africa
Croatia,1964,66.3,4108808,65.67,9476,Europe & Central Asia
Croatia,1965,66.662,4121599,60.35,9636,Europe & Central Asia
Croatia,1966,67.018,4131926,55.46,10057,Europe & Central Asia
Croatia,1967,67.37,4140383,50.97,10141,Europe & Central Asia
Croatia,1968,67.716,4148285,46.84,10267,Europe & Central Asia
Croatia,1969,68.055,4157459,43.04,11324,Europe & Central Asia
Croatia,1970,68.381,4169217,39.55,11777,Europe & Central Asia
Croatia,1971,68.687,4183960,37.43,13019,Europe & Central Asia
Croatia,1972,68.969,4201302,35.42,13345,Europe & Central Asia
Croatia,1973,69.222,4220795,33.52,13674,Europe & Central Asia
Croatia,1974,69.447,4241669,31.73,15299,Europe & Central Asia
Croatia,1975,69.643,4263294,30.02,15162,Europe & Central Asia
Croatia,1976,69.81,4285523,28.41,15482,Europe & Central Asia
Croatia,1977,69.955,4308344,26.89,16453,Europe & Central Asia
Croatia,1978,70.086,4331398,25.44,17208,Europe & Central Asia
Croatia,1979,70.211,4354275,24.08,18232,Europe & Central Asia
Croatia,1980,70.342,4376608,22.78,18996,Europe & Central Asia
Croatia,1981,70.49,4398610,21.9,19215,Europe & Central Asia
Croatia,1982,70.66,4420169,21,19228,Europe & Central Asia
Croatia,1983,70.854,4440263,20,19282,Europe & Central Asia
Croatia,1984,71.07,4457579,19.1,19659,Europe & Central Asia
Croatia,1985,71.301,4471404,18,19711,Europe & Central Asia
Croatia,1986,71.532,4480137,17,20412,Europe & Central Asia
Croatia,1987,71.752,4484450,15.8,20085,Europe & Central Asia
Croatia,1988,71.955,4488560,14.8,19712,Europe & Central Asia
Croatia,1989,72.143,4498278,13.7,19374,Europe & Central Asia
Croatia,1990,72.331,4517200,12.9,17890,Europe & Central Asia
Croatia,1991,72.54,4548076,12.1,14020,Europe & Central Asia
Croatia,1992,72.785,4588173,11.4,12269,Europe & Central Asia
Croatia,1993,73.071,4628968,10.9,11182,Europe & Central Asia
Croatia,1994,73.391,4658613,10.4,11764,Europe & Central Asia
Croatia,1995,73.724,4669001,10,12543,Europe & Central Asia
Croatia,1996,74.041,4656706,9.6,13797,Europe & Central Asia
Croatia,1997,74.314,4625390,9.3,14463,Europe & Central Asia
Croatia,1998,74.529,4582742,8.9,14965,Europe & Central Asia
Croatia,1999,74.687,4540042,8.6,14652,Europe & Central Asia
Croatia,2000,74.798,4505533,8.3,15644,Europe & Central Asia
Croatia,2001,74.888,4481620,8,16130,Europe & Central Asia
Croatia,2002,74.986,4466013,7.7,16977,Europe & Central Asia
Croatia,2003,75.114,4456587,7.4,17920,Europe & Central Asia
Croatia,2004,75.279,4449522,7.1,18656,Europe & Central Asia
Croatia,2005,75.478,4441986,6.8,19420,Europe & Central Asia
Croatia,2006,75.702,4433791,6.5,20358,Europe & Central Asia
Croatia,2007,75.93,4425995,6.2,21426,Europe & Central Asia
Croatia,2008,76.149,4418387,5.9,21873,Europe & Central Asia
Croatia,2009,76.353,4410864,5.6,20283,Europe & Central Asia
Croatia,2010,76.54,4403330,5.4,19989,Europe & Central Asia
Croatia,2011,76.714,4395560,5.1,20571,Europe & Central Asia
Croatia,2012,76.881,4387376,4.9,20183,Europe & Central Asia
Croatia,2013,77.048,4378806,4.7,20049,Europe & Central Asia
Cuba,1964,66.327,7777606,45.9,9179,America
Cuba,1965,66.956,7941840,45,9116,America
Cuba,1966,67.573,8099779,44.7,9436,America
Cuba,1967,68.171,8252314,45,10372,America
Cuba,1968,68.745,8401476,45.3,9626,America
Cuba,1969,69.291,8550671,44.8,9377,America
Cuba,1970,69.811,8701886,43.1,8918,America
Cuba,1971,70.309,8855989,39.9,9471,America
Cuba,1972,70.79,9010586,35.9,9745,America
Cuba,1973,71.259,9160532,32.4,10439,America
Cuba,1974,71.711,9298895,30.4,10805,America
Cuba,1975,72.144,9420828,29.1,11176,America
Cuba,1976,72.55,9525242,27.3,11334,America
Cuba,1977,72.922,9614061,24.7,11712,America
Cuba,1978,73.257,9689324,22.3,12312,America
Cuba,1979,73.551,9754343,20.8,12519,America
Cuba,1980,73.803,9812223,20.1,12284,America
Cuba,1981,74.012,9862283,19.9,13224,America
Cuba,1982,74.184,9905577,19.7,13421,America
Cuba,1983,74.323,9949046,19.6,13669,America
Cuba,1984,74.435,10001593,19.1,14019,America
Cuba,1985,74.519,10069187,18.4,14135,America
Cuba,1986,74.574,10155111,17.4,14025,America
Cuba,1987,74.603,10256694,16.4,13805,America
Cuba,1988,74.616,10366500,15.2,13925,America
Cuba,1989,74.623,10473701,14.2,13829,America
Cuba,1990,74.646,10570328,13.3,13670,America
Cuba,1991,74.704,10654121,12.4,12113,America
Cuba,1992,74.809,10727088,11.7,10637,America
Cuba,1993,74.965,10790686,11.2,9001,America
Cuba,1994,75.171,10847842,10.9,9018,America
Cuba,1995,75.419,10900795,10.8,9195,America
Cuba,1996,75.69,10949206,10.5,9871,America
Cuba,1997,75.964,10992290,10,10106,America
Cuba,1998,76.225,11031429,9.4,10086,America
Cuba,1999,76.465,11068382,8.9,10674,America
Cuba,2000,76.684,11104313,8.4,11268,America
Cuba,2001,76.889,11140168,8,11588,America
Cuba,2002,77.09,11175434,7.7,11715,America
Cuba,2003,77.296,11208029,7.4,12123,America
Cuba,2004,77.508,11234970,7.1,12791,America
Cuba,2005,77.725,11254242,6.8,14200,America
Cuba,2006,77.942,11265124,6.5,15901,America
Cuba,2007,78.154,11268687,6.4,17055,America
Cuba,2008,78.358,11266905,6.3,17765,America
Cuba,2009,78.552,11262628,6.4,18035,America
Cuba,2010,78.736,11257979,6.6,18477,America
Cuba,2011,78.914,11253665,6.6,19005,America
Cuba,2012,79.088,11249266,6.4,19586,America
Cuba,2013,79.262,11244424,6.1,20122,America
Cyprus,1964,70.895,578710,36.77,6563,Europe & Central Asia
Cyprus,1965,71.197,581056,36.64,6831,Europe & Central Asia
Cyprus,1966,71.491,585400,36.5,7110,Europe & Central Asia
Cyprus,1967,71.776,591398,36.37,7400,Europe & Central Asia
Cyprus,1968,72.052,598592,36.24,7702,Europe & Central Asia
Cyprus,1969,72.318,606224,36.1,8017,Europe & Central Asia
Cyprus,1970,72.576,613735,35.97,8344,Europe & Central Asia
Cyprus,1971,72.825,620987,34.47,9415,Europe & Central Asia
Cyprus,1972,73.067,628140,33.04,10088,Europe & Central Asia
Cyprus,1973,73.301,635261,31.66,10394,Europe & Central Asia
Cyprus,1974,73.53,642496,30.35,10200,Europe & Central Asia
Cyprus,1975,73.753,649918,29.08,8574,Europe & Central Asia
Cyprus,1976,73.971,657685,27.87,10217,Europe & Central Asia
Cyprus,1977,74.183,665676,26.71,11852,Europe & Central Asia
Cyprus,1978,74.39,673386,25.6,12722,Europe & Central Asia
Cyprus,1979,74.592,680130,22.5,13897,Europe & Central Asia
Cyprus,1980,74.79,685510,20.8,14582,Europe & Central Asia
Cyprus,1981,74.984,689265,19.2,14858,Europe & Central Asia
Cyprus,1982,75.174,691792,17.7,15638,Europe & Central Asia
Cyprus,1983,75.359,694146,16.1,16279,Europe & Central Asia
Cyprus,1984,75.541,697782,14.7,17500,Europe & Central Asia
Cyprus,1985,75.718,703752,13.4,18130,Europe & Central Asia
Cyprus,1986,75.892,712396,12.4,18626,Europe & Central Asia
Cyprus,1987,76.063,723434,11.8,19748,Europe & Central Asia
Cyprus,1988,76.23,736531,11.4,21185,Europe & Central Asia
Cyprus,1989,76.393,751100,11.2,22598,Europe & Central Asia
Cyprus,1990,76.554,766663,11.1,23802,Europe & Central Asia
Cyprus,1991,76.711,783189,10.9,23366,Europe & Central Asia
Cyprus,1992,76.865,800707,10.5,24891,Europe & Central Asia
Cyprus,1993,77.017,818858,10.1,24467,Europe & Central Asia
Cyprus,1994,77.166,837205,9.6,25380,Europe & Central Asia
Cyprus,1995,77.312,855424,9,26445,Europe & Central Asia
Cyprus,1996,77.456,873277,8.5,26450,Europe & Central Asia
Cyprus,1997,77.598,890758,8,26704,Europe & Central Asia
Cyprus,1998,77.738,908059,7.5,27721,Europe & Central Asia
Cyprus,1999,77.876,925504,7,28698,Europe & Central Asia
Cyprus,2000,78.011,943294,6.5,30005,Europe & Central Asia
Cyprus,2001,78.142,961482,6.1,30745,Europe & Central Asia
Cyprus,2002,78.27,979874,5.7,31373,Europe & Central Asia
Cyprus,2003,78.395,998134,5.4,31858,Europe & Central Asia
Cyprus,2004,78.518,1015806,5.1,32812,Europe & Central Asia
Cyprus,2005,78.643,1032562,4.8,33592,Europe & Central Asia
Cyprus,2006,78.771,1048272,4.6,34528,Europe & Central Asia
Cyprus,2007,78.904,1063027,4.4,35455,Europe & Central Asia
Cyprus,2008,79.045,1077001,4.2,35828,Europe & Central Asia
Cyprus,2009,79.193,1090473,4,34166,Europe & Central Asia
Cyprus,2010,79.348,1103647,3.9,33747,Europe & Central Asia
Cyprus,2011,79.509,1116564,3.8,32983,Europe & Central Asia
Cyprus,2012,79.674,1129166,3.7,31710,Europe & Central Asia
Cyprus,2013,79.841,1141453,3.6,30081,Europe & Central Asia
Czech Rep.,1964,70.58,9661235,,,Europe & Central Asia
Czech Rep.,1965,70.27,9686318,,,Europe & Central Asia
Czech Rep.,1966,70.49,9707426,,,Europe & Central Asia
Czech Rep.,1967,70.38,9725518,,,Europe & Central Asia
Czech Rep.,1968,69.94,9743100,,,Europe & Central Asia
Czech Rep.,1969,69.44,9763422,,,Europe & Central Asia
Czech Rep.,1970,69.53,9788863,,,Europe & Central Asia
Czech Rep.,1971,69.77,9819749,,,Europe & Central Asia
Czech Rep.,1972,70.29,9855516,,,Europe & Central Asia
Czech Rep.,1973,70.13,9896416,,,Europe & Central Asia
Czech Rep.,1974,70.21,9942472,,,Europe & Central Asia
Czech Rep.,1975,70.55,9993206,,,Europe & Central Asia
Czech Rep.,1976,70.66,10049465,,,Europe & Central Asia
Czech Rep.,1977,70.71,10110020,,,Europe & Central Asia
